ID,Line,EndLine,CC,NL,WMC,CBOI,NOI,AD,CD,CLOC,PUA,NA,NG,NLG,NS,TNM,bug
L25246,355,381,0.0,1,5,0,6,0.0,0.0952381,2,2,0,0,0,0,1,1
L25259,395,401,0.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L25264,407,412,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L25272,435,440,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L25364,40,41,0.0,0,0,0,0,0.0,0.0,0,1,27,4,0,0,16,0
L25436,58,59,0.0,0,0,0,0,0.0,0.0,0,1,27,4,0,0,16,0
L25442,60,61,0.0,0,0,0,0,0.0,0.0,0,1,27,4,0,0,16,0
L25448,62,63,0.0,0,0,0,0,0.0,0.0,0,1,27,4,0,0,16,0
L25454,64,65,0.0,0,0,0,0,0.0,0.0,0,1,27,4,0,0,16,0
L25460,66,67,0.0,0,0,0,0,0.0,0.0,0,1,27,4,0,0,16,0
L25466,68,69,0.0,0,0,0,0,0.0,0.0,0,1,27,4,0,0,16,0
L25472,70,71,0.0,0,0,0,0,0.0,0.0,0,1,27,4,0,0,16,0
L25478,72,73,0.0,0,0,0,0,0.0,0.0,0,1,27,4,0,0,16,0
L25487,74,75,0.0,0,0,0,0,0.0,0.0,0,1,27,4,0,0,16,0
L25494,76,77,0.0,0,0,0,0,0.0,0.0,0,1,27,4,0,0,16,0
L25375,42,43,0.0,0,0,0,0,0.0,0.0,0,1,27,4,0,0,16,0
L25500,78,79,0.0,0,0,0,0,0.0,0.0,0,1,27,4,0,0,16,0
L25507,80,81,0.0,0,0,0,0,0.0,0.0,0,1,27,4,0,0,16,0
L25514,82,83,0.0,0,0,0,0,0.0,0.0,0,1,27,4,0,0,16,0
L25384,44,45,0.0,0,0,0,0,0.0,0.0,0,1,27,4,0,0,16,0
L25393,46,47,0.0,0,0,0,0,0.0,0.0,0,1,27,4,0,0,16,0
L25402,48,49,0.0,0,0,0,0,0.0,0.0,0,1,27,4,0,0,16,0
L25411,50,51,0.0,0,0,0,0,0.0,0.0,0,1,27,4,0,0,16,0
L25417,52,53,0.0,0,0,0,0,0.0,0.0,0,1,27,4,0,0,16,0
L25423,54,55,0.0,0,0,0,0,0.0,0.0,0,1,27,4,0,0,16,0
L25430,56,57,0.0,0,0,0,0,0.0,0.0,0,1,27,4,0,0,16,0
L25654,24,39,0.0,0,0,15,0,1.0,0.285714,6,0,13,0,0,0,0,0
L8988,37,129,0.0,4,25,1,20,0.14285699999999998,0.0952381,8,6,2,3,1,2,39,0
L8967,41,272,0.0,3,44,29,12,0.3,0.225,45,14,16,5,4,2,38,2
L24098,31,133,0.0,0,24,1,0,0.04,0.07058819999999999,6,24,0,5,5,0,24,1
L24103,33,141,0.0,1,27,1,25,0.037037,0.0666667,6,26,2,5,5,1,28,1
L24109,51,513,0.102976,4,90,8,61,0.0740741,0.066313,25,25,13,7,6,0,44,3
L4071,38,233,0.0,3,38,30,22,0.272727,0.242604,41,16,5,5,4,3,40,1
L8993,28,63,0.0,1,8,1,6,0.2,0.151515,5,4,2,3,1,2,37,0
L3857,38,145,0.0,2,19,13,13,0.0,0.012048200000000002,1,9,3,2,2,2,13,0
L3864,5,22,0.0,0,4,8,4,0.0,0.0,0,5,2,0,0,0,8,0
L26968,22,37,0.0,1,3,2,2,0.0,0.0,0,3,2,1,1,0,6,0
L26435,41,339,0.0,6,79,9,23,0.0,0.029166700000000007,7,11,1,11,10,1,29,0
L26595,223,230,0.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L26600,235,242,0.0,0,1,0,2,0.0,0.0,0,2,0,0,0,0,1,0
L26626,30,168,0.0,3,30,1,14,0.0,0.0181818,2,5,3,12,2,2,31,0
L26673,30,123,0.0,5,20,1,11,0.0,0.0384615,3,3,2,11,1,1,27,0
L26691,22,52,0.0,2,5,1,3,0.0,0.0,0,3,2,11,1,1,27,0
L26702,26,111,0.0,3,9,1,5,0.0,0.0,0,3,2,11,1,1,32,0
L26711,71,110,0.0,0,2,2,0,0.0,0.0,0,3,3,0,0,0,5,0
L26728,87,109,0.0,1,4,1,1,0.0,0.0,0,4,1,0,0,0,3,0
L26738,26,95,0.0,7,17,1,18,0.0,0.0,0,3,2,11,1,1,27,0
L26755,27,91,0.0,3,17,1,10,0.0,0.037037,2,5,2,11,1,1,29,0
L26785,28,165,0.0,5,26,1,11,0.0,0.0434783,5,3,2,11,1,1,35,0
L26841,24,57,0.0,3,5,1,9,0.0,0.037037,1,3,2,11,1,1,27,0
L26855,23,87,0.0,1,12,1,6,0.0,0.0588235,3,9,5,14,4,4,33,0
L27000,21,61,0.0,1,8,14,3,0.428571,0.25,9,4,9,8,1,8,28,0
L27023,20,31,0.0,0,2,0,0,0.0,0.0,0,3,2,0,0,2,2,0
L27036,18,64,0.0,4,15,1,0,0.0,0.184211,7,2,2,0,0,0,1,0
L27045,29,69,0.0,2,8,4,0,0.166667,0.146341,6,5,3,3,3,0,5,0
L27196,41,429,0.0,3,94,178,37,0.0545455,0.0608974,19,52,10,9,8,6,59,0
L26264,38,111,0.0,1,13,16,4,0.14285699999999998,0.19403,13,6,3,3,3,0,11,0
L28308,49,53,0.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L28312,54,58,0.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L28316,59,63,0.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L27094,37,432,0.452861,11,175,73,60,0.07692310000000001,0.06358380000000001,22,12,11,11,2,9,84,1
L679,78,1613,0.0196918,8,335,427,81,0.649351,0.28330700000000003,353,27,24,15,5,14,153,4
L27346,939,968,0.0,2,6,0,2,0.0,0.08333330000000001,2,4,1,0,0,0,3,1
L27113,1533,1561,0.0,1,10,1,3,0.5,0.290323,9,1,1,0,0,0,2,0
L27522,31,90,0.0,2,13,2,4,0.333333,0.170213,8,2,1,0,0,0,3,0
L11792,71,1252,0.0898728,23,355,28,80,0.1875,0.0655914,61,13,12,5,5,0,48,0
L27687,838,844,0.0,1,2,0,2,0.0,0.0,0,2,0,0,0,0,1,0
L27731,971,975,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L27735,975,979,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L27739,982,986,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L27743,988,992,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L27759,1030,1034,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L27763,1036,1040,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L27776,1042,1046,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L27767,1047,1051,1.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L27771,1053,1057,1.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L27785,1077,1081,1.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L27691,847,853,0.0,1,2,0,2,0.0,0.0,0,2,0,0,0,0,1,0
L27789,1083,1087,1.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L27793,1106,1110,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L27813,1112,1116,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L27797,1118,1122,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L27801,1124,1128,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L27809,1131,1135,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L27805,1136,1140,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L27695,856,861,0.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L27699,866,871,0.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L27712,941,945,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L27747,947,951,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L27716,952,956,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L27720,957,961,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L27724,963,967,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L27965,25,73,0.0,1,3,0,12,0.333333,0.139535,6,2,3,0,0,1,2,0
L12949,38,176,0.0,3,21,36,13,0.214286,0.204724,26,11,13,9,1,6,71,0
L27901,26,60,0.0,1,9,2,5,0.14285699999999998,0.171429,6,6,14,10,1,6,77,0
L27976,32,193,0.447028,2,19,0,4,0.1,0.0254237,3,9,6,2,2,1,14,0
L28000,167,192,0.0,3,5,1,0,0.0,0.0,0,2,3,0,0,0,2,0
L8804,32,144,0.0,2,24,20,18,0.0555556,0.0612245,6,17,13,9,1,6,74,0
L28516,49,224,0.214612,4,37,5,24,0.0666667,0.0248447,4,14,18,5,5,2,14,0
L24143,35,91,0.0,2,13,1,17,0.222222,0.07692310000000001,4,7,1,2,2,0,8,0
L24044,27,66,0.0,0,8,1,8,0.111111,0.08333330000000001,3,8,2,2,2,1,10,0
L9014,30,101,0.0,3,16,1,15,0.14285699999999998,0.0428571,3,6,2,3,1,2,38,0
L28666,33,162,0.186364,1,26,3,4,0.07142860000000001,0.0934579,10,13,4,0,0,0,14,0
L28970,133,2014,0.0201035,5,123,13,5,1.0,0.582635,973,0,20,2,2,0,42,0
L29207,1324,1334,0.0,1,2,0,0,0.0,0.214286,3,2,0,0,0,0,1,0
L29237,1614,1807,0.0,4,25,1,3,1.0,0.495455,109,0,9,0,0,0,4,0
L29092,1818,2012,0.0,3,21,1,3,1.0,0.547619,115,0,10,0,0,0,8,0
L29378,28,356,0.0,3,46,37,2,0.14285699999999998,0.28947399999999995,88,24,5,0,0,0,27,0
L11511,29,213,0.29775300000000005,1,38,6,5,0.08,0.0689655,10,23,2,13,13,1,24,1
L3457,33,457,0.141208,3,75,19,11,0.234043,0.163205,55,36,5,15,15,2,47,0
L28949,30,55,0.0,1,5,3,1,0.25,0.166667,4,3,2,1,1,0,3,0
L28916,14,32,0.0,1,2,3,3,1.0,0.2,4,0,0,0,0,0,1,0
L28929,9,14,0.0,0,1,0,1,0.5,0.4,4,1,0,0,0,0,2,0
L28937,9,14,0.0,0,1,0,1,0.5,0.4,4,1,0,0,0,0,2,0
L28786,32,100,0.0,5,8,2,3,0.25,0.0967742,6,3,2,0,0,0,3,0
L28814,25,50,0.0,0,3,5,0,0.25,0.166667,4,3,2,0,0,0,3,0
L28827,27,46,0.0,0,3,3,0,0.25,0.2,4,3,2,0,0,0,3,0
L28840,35,136,0.0,4,14,1,1,0.666667,0.177083,17,1,0,1,1,0,6,0
L28941,9,14,0.0,0,1,0,1,0.5,0.4,4,1,0,0,0,0,2,0
L12324,24,280,0.0,5,64,1,0,0.0,0.0758294,16,20,22,4,4,0,20,0
L12022,39,447,0.0,11,101,15,16,0.0,0.00895522,3,35,5,0,0,1,36,0
L30264,44,842,0.0823995,16,239,58,17,0.151515,0.0933333,63,28,22,11,11,0,32,3
L29650,55,151,0.0,3,11,11,3,0.6,0.314607,28,2,5,2,2,0,5,1
L29847,33,57,0.0,0,3,0,5,0.25,0.153846,4,3,6,0,0,0,3,0
L29779,37,126,0.0,1,15,17,16,0.0666667,0.0810811,6,14,4,6,6,0,14,0
L29636,39,341,0.477854,2,35,8,29,0.0555556,0.0271493,6,17,3,8,8,0,18,1
L14902,30,162,0.0,2,23,6,19,0.0588235,0.0540541,6,16,4,6,6,0,18,0
L29959,36,99,0.0,3,17,0,0,0.2,0.150943,8,4,2,3,3,0,6,0
L30023,31,63,0.0,0,6,2,4,0.14285699999999998,0.2,6,6,2,3,3,0,6,0
L30492,31,93,0.0,1,12,7,0,0.222222,0.254545,14,7,3,4,4,1,8,0
L30507,23,47,0.0,1,4,2,7,0.0,0.0,0,4,1,0,0,0,3,0
L30560,30,37,0.0,0,1,1,0,1.0,0.416667,5,0,1,0,0,0,1,0
L30573,21,28,0.0,0,1,3,0,0.0,0.0,0,1,1,0,0,0,1,0
L30589,64,824,0.030612200000000006,8,190,5,88,0.0,0.0838926,50,7,6,3,0,0,35,0
L30682,490,509,1.0,0,5,0,1,0.0,0.0,0,6,0,2,2,0,5,0
L30720,701,719,1.0,0,5,0,1,0.0,0.0,0,6,0,2,2,0,5,0
L30739,39,266,0.305656,5,63,0,22,0.0,0.0333333,7,5,1,0,0,0,5,0
L30521,55,619,0.0765306,16,176,5,65,0.0,0.101149,44,6,12,4,1,0,23,3
L13324,67,127,0.0,13,14,2,0,0.0,0.0,0,2,11,0,0,0,1,0
L30514,44,530,0.0,17,174,8,52,0.0,0.109756,45,6,9,6,3,0,30,0
L30590,44,667,0.141752,14,190,16,32,0.1875,0.0914179,49,13,4,3,3,0,16,2
L31053,36,96,0.0,3,14,1,9,0.5,0.25,14,2,2,1,1,0,3,0
L31073,34,73,0.0,1,7,0,1,0.5,0.268293,11,2,2,1,1,0,3,0
L31087,25,61,0.0,1,8,0,3,0.2,0.13333299999999998,4,4,2,1,1,0,4,0
L31105,31,121,0.0,4,15,6,14,0.5,0.2,15,2,8,1,1,0,3,0
L31135,21,60,0.0,11,12,1,2,0.0,0.0,0,2,0,0,0,0,1,0
L31162,30,72,0.0,2,5,4,5,0.333333,0.326087,15,2,2,0,0,0,2,0
L31176,22,38,0.0,0,3,0,2,0.0,0.0,0,4,2,1,1,0,3,0
L31188,29,143,0.0,1,19,3,15,0.0,0.0,0,18,4,7,7,0,17,0
L31268,24,45,0.0,1,4,4,5,0.0,0.0,0,4,2,1,1,0,3,0
L31277,22,38,0.0,0,3,2,2,0.0,0.0,0,4,2,1,1,0,3,0
L31288,35,187,0.279026,1,24,1,25,0.0555556,0.0252101,3,17,4,7,7,0,19,1
L31370,27,109,0.0,1,19,3,14,0.0,0.0,0,18,3,7,7,0,17,0
L31358,27,60,0.0,1,7,1,11,0.25,0.153846,4,3,2,1,1,0,3,0
L31430,35,232,0.631158,2,30,4,26,0.0,0.0,0,18,14,7,7,0,18,1
L31530,22,38,0.0,0,3,1,2,0.0,0.0,0,4,2,1,1,0,3,0
L31556,22,62,0.0,1,8,0,3,0.25,0.117647,4,3,2,1,1,0,3,0
L31572,25,79,0.301508,2,11,2,8,0.5,0.1875,9,2,2,1,1,0,3,0
L31584,24,62,0.5607479999999999,2,7,2,6,0.5,0.264706,9,2,2,1,1,0,3,0
L33507,63,661,0.0739496,4,95,1,33,0.258621,0.164502,76,43,4,31,31,0,75,8
L33559,147,153,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,1
L33570,173,179,1.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L33581,193,199,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L33603,230,236,1.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L33617,260,266,1.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L33630,290,296,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L33690,417,421,0.0,0,1,0,2,0.0,0.0,0,2,0,0,0,0,1,0
L33796,28,102,0.0,2,10,38,7,0.666667,0.205882,14,1,27,8,0,3,45,0
L33823,46,181,0.276358,6,29,1,40,0.5,0.0803571,9,2,32,9,1,3,49,0
L33862,43,150,0.5604399999999999,2,21,1,13,0.5,0.1,9,2,33,10,2,3,48,0
L33901,38,104,0.763251,1,12,1,7,0.5,0.157895,9,2,31,9,1,3,47,0
L33923,37,125,0.738693,1,17,1,10,0.5,0.121622,9,2,33,9,1,3,47,0
L33950,35,155,0.219178,6,25,1,17,0.5,0.104762,11,2,35,9,1,3,47,0
L33981,34,122,0.0,5,17,1,16,0.5,0.121622,9,2,39,9,1,3,47,0
L34025,35,106,0.0,5,15,1,19,0.5,0.132353,9,2,33,9,1,3,46,0
L34054,48,234,0.139102,3,39,1,16,0.5,0.08641979999999999,14,2,36,9,1,3,49,1
L34093,47,335,0.177669,10,62,1,34,0.5,0.107296,25,2,39,9,1,3,46,0
L34130,37,133,0.282443,2,17,1,12,0.5,0.15853699999999998,13,2,33,9,1,3,47,0
L3241,33,86,0.0,2,10,7,16,0.111111,0.12,6,8,28,12,4,3,51,0
L34178,47,211,0.134969,6,33,1,38,0.25,0.115942,16,6,34,10,2,3,51,0
L34239,38,140,0.360092,3,22,1,31,0.5,0.114943,10,2,30,9,1,3,49,1
L34266,33,103,0.601533,3,17,1,12,0.5,0.174603,11,2,30,9,1,3,48,0
L34286,31,78,0.7055560000000001,1,9,1,8,0.5,0.209302,9,2,30,9,1,3,47,0
L34304,38,152,0.367521,4,23,1,20,0.5,0.10101,10,2,32,9,1,3,49,0
L34334,28,52,0.0,2,6,1,1,0.2,0.192308,5,4,38,10,0,3,67,0
L34351,29,63,0.0,3,5,1,9,0.333333,0.151515,5,2,29,12,0,3,53,0
L34375,37,103,0.0,3,13,1,17,0.5,0.163934,10,2,43,11,1,3,69,0
L34403,31,97,0.7517010000000001,1,14,1,12,0.5,0.157895,9,2,33,9,1,3,47,0
L34435,41,262,0.0,4,46,1,43,0.4,0.112903,21,3,37,12,3,3,53,1
L34405,26,51,0.0,6,7,2,1,1.0,0.206897,6,0,31,8,0,3,46,0
L34507,33,99,0.48249,3,14,1,11,0.5,0.155172,9,2,30,9,1,3,47,0
L34336,76,544,0.0479042,8,105,5,64,0.5,0.238443,98,2,37,10,2,3,63,5
L3250,28,34,0.0,0,1,1,0,0.5,0.5,6,1,28,12,0,3,52,0
L34644,32,100,0.744108,1,14,1,12,0.5,0.155172,9,2,33,9,1,3,47,0
L34661,85,1513,0.0342556,11,393,7,166,0.357143,0.0811744,94,9,56,20,10,3,111,16
L34847,644,648,0.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,1
L35003,1489,1495,0.0,0,1,1,2,0.0,0.0,0,2,1,0,0,0,1,2
L34880,1497,1512,0.0,1,5,1,2,0.0,0.0,0,3,1,1,1,0,2,2
L34437,27,75,0.27167600000000003,2,13,5,14,1.0,0.119048,5,0,31,9,1,3,48,0
L35023,29,61,0.0,2,7,1,11,0.333333,0.15625,5,2,29,12,0,3,53,0
L35036,52,245,0.0,6,40,1,40,0.222222,0.166667,28,7,41,12,2,3,74,2
L35082,34,93,0.5882350000000001,1,11,1,11,0.5,0.173077,9,2,30,9,1,3,47,0
L35101,35,93,0.561947,1,11,1,11,0.5,0.173077,9,2,30,9,1,3,47,1
L35123,38,101,0.454545,2,13,1,14,0.5,0.183333,11,2,30,9,1,3,47,0
L35141,44,449,0.0252417,8,106,1,56,0.333333,0.07738099999999999,26,4,49,11,2,3,57,3
L34484,31,73,0.0,1,10,5,0,0.111111,0.190476,8,8,2,2,2,0,8,0
L3230,26,44,0.0,0,4,92,2,0.2,0.318182,7,4,10,9,0,9,34,0
L30422,20,59,0.407692,2,6,40,2,0.0,0.0,0,5,4,1,1,0,8,0
L3247,24,32,0.0,0,2,2,2,0.333333,0.428571,6,2,10,9,0,9,36,0
L35268,30,113,0.0958333,1,4,0,2,1.0,0.139241,11,0,1,1,1,0,2,0
L35293,35,93,0.170213,2,11,1,2,0.14285699999999998,0.132075,7,6,3,3,3,0,6,0
L35329,52,168,0.0,4,31,1,23,0.5,0.06363640000000001,7,1,0,0,0,0,7,0
L34832,26,92,0.0,1,13,2,2,0.5,0.338028,24,1,4,1,1,0,6,1
L36818,34,73,0.0,0,1,0,1,0.0,0.0285714,1,2,0,0,0,0,1,0
L34680,35,157,0.0,6,25,1,15,0.2,0.196262,21,8,4,4,4,0,9,0
L36379,51,432,0.126667,4,79,16,29,0.363636,0.138158,42,14,7,12,12,0,26,1
L36416,368,397,0.0,1,6,1,0,0.2,0.111111,3,4,2,0,0,0,4,0
L36537,63,377,0.0,11,93,20,45,0.153846,0.147601,40,11,5,6,6,0,12,2
L36595,35,118,0.0,2,17,2,2,0.0625,0.0821918,6,15,2,3,3,2,15,0
L4602,33,105,0.0,1,13,1,1,0.07692310000000001,0.0923077,6,12,2,12,12,0,12,0
L36821,19,71,0.0,1,8,0,15,0.0,0.0238095,1,5,3,0,0,0,5,0
L31665,30,76,0.0,2,9,7,8,0.2,0.159091,7,4,12,4,1,1,50,1
L31692,51,363,0.0,12,114,35,23,0.07692310000000001,0.0856031,22,12,4,9,9,2,17,0
L31755,48,180,0.0,6,36,8,23,0.166667,0.103448,12,5,1,3,2,1,8,1
L31734,37,155,0.0,2,18,19,10,0.333333,0.302632,23,6,5,5,4,2,17,2
L31886,118,146,0.0,1,7,4,1,0.5,0.275862,8,2,0,2,2,0,4,1
L31900,27,43,0.0,0,3,3,2,0.333333,0.3,6,2,4,3,1,1,10,0
L31912,27,43,0.0,0,3,3,2,0.333333,0.3,6,2,4,3,1,1,10,0
L27048,34,65,0.0,2,6,3,8,0.333333,0.225806,7,2,2,3,1,1,9,0
L31936,27,56,0.0,1,8,8,0,0.166667,0.2,6,5,3,2,2,1,5,0
L31953,28,54,0.0,1,6,6,4,0.166667,0.222222,6,5,2,3,2,1,10,0
L26495,49,418,0.0,9,89,13,45,0.166667,0.103679,31,10,12,3,1,1,47,1
L32111,45,227,0.0,10,42,3,35,0.111111,0.103896,16,8,13,7,5,0,37,0
L32778,55,123,0.121756,2,6,0,2,0.25,0.0983607,6,3,1,1,1,0,3,1
L32237,31,102,0.0,0,14,21,3,0.07692310000000001,0.121212,8,12,3,6,5,1,16,0
L32289,26,37,0.0,0,2,10,1,0.5,0.444444,8,1,4,6,0,1,18,1
L27647,43,177,0.0,6,31,10,22,0.166667,0.245763,29,10,4,7,6,2,17,1
L32189,36,133,0.0,3,20,4,3,0.166667,0.0989011,9,5,7,8,2,1,28,1
L32235,31,60,0.0,1,6,3,1,0.2,0.206897,6,4,5,6,1,1,18,1
L32257,32,115,0.310769,5,19,1,7,0.14285699999999998,0.128205,10,6,6,8,2,1,27,1
L32287,30,73,0.0,1,9,1,4,0.14285699999999998,0.17948699999999998,7,6,6,7,2,1,22,1
L32310,36,114,0.0,4,17,1,2,0.2,0.166667,12,4,6,7,1,1,24,1
L32328,30,70,0.0,1,8,1,4,0.14285699999999998,0.162162,6,6,6,7,2,1,22,1
L32346,35,100,0.808163,3,15,1,4,0.14285699999999998,0.126984,8,6,6,8,2,1,27,2
L32374,32,112,0.302395,5,18,1,3,0.14285699999999998,0.12,9,6,6,8,2,1,27,1
L32192,26,48,0.0,0,4,7,1,0.2,0.25,6,4,5,7,1,1,22,0
L32405,37,103,0.795181,3,15,1,4,0.14285699999999998,0.140625,9,6,6,8,2,1,27,2
L32424,36,92,0.0,4,13,1,5,0.2,0.166667,9,4,6,7,1,1,24,0
L32444,33,93,0.0,2,8,0,4,0.333333,0.08888889999999999,4,2,0,0,0,0,61,0
L32452,38,43,0.0,0,1,0,0,0.0,0.0,0,1,7,8,0,1,29,0
L32468,62,67,0.0,0,1,0,0,0.0,0.0,0,1,7,8,0,1,29,0
L32479,29,67,0.0,3,6,0,2,0.25,0.171429,6,3,5,6,1,1,17,1
L32510,35,132,0.5261779999999999,6,27,1,5,0.14285699999999998,0.0869565,8,6,7,9,2,1,28,1
L32541,31,72,0.0,1,10,1,4,0.14285699999999998,0.175,7,6,6,9,2,1,27,1
L32512,28,75,0.0,5,23,7,1,0.25,0.152174,7,3,4,8,2,1,23,0
L32578,32,114,0.81203,4,25,1,2,0.14285699999999998,0.217949,17,6,6,9,2,1,27,1
L32597,32,115,0.81203,4,25,1,2,0.14285699999999998,0.217949,17,6,6,9,2,1,27,1
L32615,32,97,0.390374,4,17,1,4,0.14285699999999998,0.140625,9,6,6,9,2,1,28,1
L32646,42,63,0.0,2,5,0,1,0.25,0.641509,34,3,4,6,1,1,17,1
L32657,31,74,0.0,1,9,2,1,0.125,0.166667,7,7,6,9,2,2,28,1
L32676,37,90,0.0,2,11,1,7,0.333333,0.196078,10,4,6,7,2,1,19,1
L32700,33,61,0.0,1,4,0,3,0.5,0.285714,8,2,4,6,1,1,17,1
L32714,33,77,0.0,3,9,1,6,0.5,0.190476,8,2,5,6,1,1,17,1
L32726,28,47,0.0,1,4,0,1,0.25,0.285714,6,3,4,6,1,1,17,1
L32737,48,84,0.0,4,8,0,1,0.25,0.462963,25,3,4,6,1,1,17,1
L32748,57,84,0.0,2,5,0,1,0.25,0.637931,37,3,4,6,1,1,17,1
L32759,34,76,0.0,2,8,1,2,0.333333,0.238095,10,4,6,7,2,1,19,1
L33379,61,130,0.0,2,7,0,32,0.2,0.07575760000000001,5,4,1,1,1,0,4,1
L32992,26,113,0.0,3,18,32,3,0.1,0.0779221,6,9,3,5,5,0,11,1
L33022,27,44,0.0,1,4,1,2,0.333333,0.263158,5,2,4,5,0,0,12,0
L33035,27,54,0.0,5,7,1,1,0.333333,0.2,6,2,4,5,0,0,12,1
L33046,30,52,0.8552629999999999,3,5,1,5,0.333333,0.208333,5,2,4,5,0,0,12,0
L33056,30,51,0.8552629999999999,3,5,1,5,0.333333,0.217391,5,2,4,5,0,0,12,0
L33066,28,41,0.0,0,3,1,1,0.333333,0.3125,5,2,4,5,0,0,12,0
L33076,27,44,0.0,1,4,1,1,0.333333,0.25,5,2,4,5,0,0,12,1
L33086,27,44,0.0,1,4,1,1,0.333333,0.25,5,2,4,5,0,0,12,1
L33096,35,73,0.923611,2,9,1,2,0.333333,0.222222,8,2,4,5,0,0,12,1
L33106,28,47,0.0,2,5,1,1,0.333333,0.227273,5,2,4,5,0,0,12,1
L33116,33,71,0.923611,2,9,1,2,0.333333,0.222222,8,2,4,5,0,0,12,1
L33126,27,40,0.0,0,3,1,1,0.333333,0.3125,5,2,4,5,0,0,12,1
L33136,27,41,0.0,0,3,1,1,0.333333,0.294118,5,2,4,5,0,0,12,0
L33146,37,80,0.0,5,12,3,11,0.333333,0.121951,5,2,4,5,0,0,12,1
L33154,32,59,0.0,3,6,1,3,0.333333,0.178571,5,2,4,5,0,0,12,1
L31838,28,43,0.0,0,2,2,2,0.333333,0.277778,5,2,5,5,0,0,12,1
L33175,27,45,0.0,1,5,1,1,0.333333,0.238095,5,2,4,5,0,0,12,1
L33185,28,41,0.0,0,4,1,1,0.333333,0.3125,5,2,4,5,0,0,12,1
L33195,27,42,0.0,0,4,1,1,0.333333,0.277778,5,2,4,5,0,0,12,0
L33205,27,40,0.0,0,3,1,1,0.333333,0.3125,5,2,4,5,0,0,12,0
L33215,29,54,0.0,2,7,1,2,0.333333,0.192308,5,2,4,5,0,0,12,1
L33239,27,43,0.0,1,4,1,2,0.333333,0.263158,5,2,4,5,0,0,12,1
L33249,31,58,0.871287,1,6,1,3,0.333333,0.304348,7,2,4,5,0,0,13,1
L33269,42,50,1.0,1,3,0,1,0.0,0.0,0,2,0,0,0,0,1,1
L33274,31,58,0.871287,1,6,1,3,0.333333,0.304348,7,2,4,5,0,0,13,1
L33286,42,50,1.0,1,3,0,1,0.0,0.0,0,2,0,0,0,0,1,1
L33289,27,42,0.0,0,3,1,1,0.333333,0.277778,5,2,4,5,0,0,12,0
L33299,27,42,0.0,0,4,1,1,0.333333,0.277778,5,2,4,5,0,0,12,0
L33309,29,52,0.0,2,4,1,2,0.333333,0.208333,5,2,4,5,0,0,12,1
L33319,29,54,0.0,2,6,1,3,0.333333,0.192308,5,2,4,5,0,0,12,0
L33329,28,44,0.0,0,5,1,3,0.333333,0.263158,5,2,4,5,0,0,12,0
L33339,27,40,0.0,0,3,1,1,0.333333,0.3125,5,2,4,5,0,0,12,1
L33349,27,40,0.0,0,3,1,1,0.333333,0.3125,5,2,4,5,0,0,12,1
