ID,CC,NL,WMC,CBOI,NOI,AD,CD,CLOC,PUA,NA,NG,NLG,NS,TNM,bug
L58952,0.0,1,17,0,23,0.0,0.151659,32,13,5,0,0,0,26,0
L55462,0.571429,0,4,0,8,0.0,0.125,9,5,9,0,0,0,9,0
L55484,0.42222200000000004,0,2,2,0,0.0,0.0,0,3,3,0,0,0,5,0
L55502,0.703704,1,6,0,0,0.0,0.0,0,4,1,0,0,0,3,0
L55780,0.0340715,3,18,5,2,0.0,0.0666667,6,11,1,0,0,0,26,0
L55802,0.168067,2,6,0,0,0.0,0.030302999999999997,1,4,1,0,0,0,5,0
L55809,0.9523809999999999,0,2,0,0,0.0,0.0,0,3,0,0,0,0,2,0
L55821,0.0,1,5,1,0,0.0,0.0,0,4,2,0,0,0,7,0
L55827,0.0,0,3,0,1,0.0,0.0,0,4,0,0,0,0,3,0
L55842,0.0,2,8,0,5,0.0,0.1,4,3,1,0,0,0,2,0
L55850,0.0,0,2,4,2,0.0,0.0,0,3,1,2,0,0,18,0
L47905,0.18670899999999999,0,5,11,2,0.166667,0.346939,17,5,3,1,1,0,26,0
L55706,0.936508,1,2,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L55728,0.0,0,3,0,5,0.0,0.0,0,4,0,0,0,0,14,0
L55732,0.0,3,4,1,9,0.0,0.0,0,1,6,1,0,1,6,0
L55771,0.0,1,2,0,3,0.0,0.0,0,1,3,0,0,0,5,0
L54408,0.0,2,12,9,9,0.4,0.0652174,6,3,2,0,0,0,8,0
L55953,0.0,0,1,0,3,0.0,0.41176499999999994,7,2,0,0,0,0,1,0
L55965,0.0,0,1,0,2,0.0,0.4375,7,2,0,0,0,0,1,0
L55970,0.0,0,2,3,0,0.0,0.0,0,3,1,1,1,0,2,0
L55976,0.0,0,1,1,1,0.0,0.0,0,2,2,1,0,0,5,0
L56670,0.367318,0,14,0,32,0.0,0.15948299999999999,37,14,8,0,0,0,14,0
L55983,0.0,0,5,2,1,0.0,0.0,0,6,5,2,1,0,7,0
L56730,0.353808,3,27,0,20,0.0,0.193966,45,18,8,0,0,0,23,0
L56782,0.0,0,1,1,0,0.0,0.0,0,1,2,0,0,0,1,0
L56007,0.0,1,3,3,2,0.0,0.0,0,3,3,1,0,0,6,0
L54616,0.588859,4,38,2,29,0.0,0.00995025,2,15,2,2,2,0,15,0
L56818,0.44534399999999996,0,3,0,12,0.0,0.213115,13,4,0,0,0,0,3,0
L55977,0.0,1,3,4,2,0.0,0.0,0,3,2,1,0,0,4,0
L56156,0.0,0,1,2,1,0.0,0.0,0,2,2,1,0,0,5,0
L56831,0.21295100000000008,3,20,1,22,0.0,0.125749,21,8,10,1,1,0,18,0
L56881,0.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L56912,1.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L56915,0.0,0,1,1,0,0.0,0.0,0,1,2,0,0,0,1,0
L56936,0.29661,0,7,0,24,0.0,0.194915,23,6,1,0,0,0,8,0
L56976,1.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L56168,0.0,0,2,0,0,0.0,0.0,0,3,3,0,0,0,2,0
L56174,0.0,0,2,0,0,0.0,0.0,0,3,3,0,0,0,2,0
L56179,0.0,0,2,0,0,0.0,0.0,0,3,3,0,0,0,2,0
L54586,0.166393,2,117,6,46,0.0208333,0.07131010000000003,43,47,17,5,5,0,76,0
L56321,0.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L56330,0.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L56341,0.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L56423,0.0,0,2,0,2,0.0,0.0,0,3,0,0,0,0,2,0
L56437,0.0,0,2,0,2,0.0,0.0,0,3,0,0,0,0,2,0
L56625,0.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L56648,0.0,0,1,0,3,0.0,0.0,0,2,0,0,0,0,1,0
L56980,0.23690799999999998,0,15,0,22,0.0,0.207254,40,16,4,0,0,0,15,0
L54388,0.0,3,46,6,52,0.0,0.0,0,40,9,0,0,0,46,1
L57474,0.0,0,1,0,1,0.0,0.1,1,2,0,0,0,0,1,0
L57485,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L57494,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L57501,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L57511,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L57577,0.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L58250,0.0,0,4,0,13,0.0,0.17647100000000002,9,5,5,0,0,0,4,0
L57756,0.0,0,1,0,0,0.0,0.0,0,2,1,0,0,0,1,0
L54393,0.12548299999999998,2,52,5,56,0.030302999999999997,0.061889199999999985,19,32,13,1,1,0,48,0
L57765,0.0,0,1,0,1,0.0,0.272727,3,2,0,0,0,0,1,0
L57811,0.0,0,1,0,2,0.0,0.0,0,2,0,0,0,0,1,0
L57832,0.0,1,3,0,1,0.0,0.0,0,3,1,0,0,0,2,0
L57872,1.0,0,2,0,2,0.0,0.0,0,2,0,0,0,0,1,0
L57880,1.0,0,2,0,2,0.0,0.0,0,2,0,0,0,0,1,0
L57883,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L57887,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L57894,0.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L57917,0.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L58270,0.09658539999999999,2,28,0,47,0.07692310000000001,0.112727,31,12,6,0,0,0,16,0
L54280,0.0,3,20,8,14,0.07142860000000001,0.11199999999999999,14,13,5,2,2,0,17,0
L57980,0.0,0,1,0,0,0.0,0.0,0,2,1,0,0,0,1,0
L57990,0.0,0,1,0,0,0.0,0.0,0,2,1,0,0,0,1,0
L58320,0.0,0,4,0,9,0.0,0.150943,8,5,4,0,0,0,4,0
L54284,0.06645060000000001,3,29,7,14,0.0909091,0.0763889,11,10,4,1,1,0,21,0
L58121,1.0,0,1,0,0,0.0,0.0,0,1,1,0,0,0,3,0
L58136,0.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L58143,0.0,0,2,0,2,0.0,0.0,0,2,0,0,0,0,1,0
L58098,0.0,0,3,1,1,0.25,0.21739099999999997,5,3,2,2,2,0,3,0
L58338,0.0,1,10,0,20,0.0,0.171429,24,9,3,0,0,0,9,0
L58361,0.0,1,4,0,15,0.333333,0.169231,11,2,1,0,0,0,4,0
L57998,0.0,1,15,8,12,0.07142860000000001,0.22549,23,13,2,2,2,0,14,0
L59296,0.0,0,12,2,13,0.0,0.0,0,13,4,0,0,0,12,0
L34043,0.0,0,6,24,1,0.0,0.0,0,6,5,4,3,0,19,0
L60020,0.0,1,9,0,10,0.0,0.0327869,2,7,7,5,0,2,32,0
L59401,0.0,3,32,4,0,0.0,0.00641026,1,11,5,1,1,0,15,0
L59405,0.0,1,6,1,0,0.0,0.0,0,3,2,0,0,0,2,0
L60219,0.0324484,5,72,5,8,0.0,0.057553999999999994,24,17,23,5,5,1,28,0
L60371,0.647799,1,11,5,5,0.0,0.0135135,1,5,6,5,1,0,22,0
L60412,0.0,0,0,3,3,1.0,0.235294,4,0,5,0,0,0,0,0
L59489,0.0,0,5,3,2,0.0,0.0,0,5,2,2,2,0,4,0
L35704,0.0,4,32,15,3,0.21052600000000002,0.211957,39,15,6,1,1,1,21,0
L59517,0.0,1,2,0,0,0.0,0.07142860000000001,1,1,0,0,0,0,1,0
L59573,0.0,2,11,1,2,0.0,0.0,0,6,5,1,1,0,5,0
L59595,0.0,0,5,1,3,0.0,0.0,0,6,3,0,0,0,5,0
L59596,0.0,0,0,1,1,0.0,0.0,0,1,2,0,0,0,0,0
L59615,0.0,0,12,1,0,0.0,0.031745999999999996,2,13,2,1,1,0,12,0
L59642,0.0,0,3,2,2,0.0,0.0,0,4,6,4,0,0,20,0
L59666,0.0,3,21,3,8,0.0,0.0409836,5,12,5,1,1,0,13,0
L60039,0.0,0,5,0,8,0.0,0.166667,9,5,1,0,0,0,10,0
L60097,0.0,1,2,0,0,0.0,0.0,0,2,1,0,0,0,1,0
L60040,0.0,0,4,1,3,0.0,0.0,0,4,3,0,0,0,4,0
L59682,0.0,0,2,1,0,0.0,0.0,0,3,0,0,0,0,2,0
L59786,0.0,5,26,29,0,0.25,0.23655900000000002,22,6,1,0,0,0,7,0
L34278,0.0,0,3,3,2,0.0,0.0,0,4,6,4,0,0,20,0
L59804,0.0,0,1,2,1,0.0,0.0,0,2,5,1,0,0,14,0
L59830,0.0,0,2,0,0,0.0,0.0,0,3,0,0,0,0,2,0
L59832,0.0,0,3,4,0,0.0,0.0,0,4,2,0,0,0,7,0
L59859,0.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L59887,0.0,0,3,1,2,0.0,0.0,0,4,6,4,0,0,20,0
L59896,0.0,1,17,2,4,0.0,0.025,2,15,3,1,1,0,14,0
L60421,0.0,1,3,0,9,0.0,0.0,0,3,0,0,0,0,3,0
L60085,0.0,0,4,1,5,0.0,0.0740741,2,4,0,0,0,0,9,0
L60080,0.0,0,5,2,0,0.0,0.0,0,5,2,2,2,1,5,0
L60131,0.193388,1,11,0,8,0.0,0.0390625,5,4,0,0,0,0,19,0
L60144,0.0,0,3,1,1,0.0,0.0,0,2,6,2,1,0,16,0
L60428,0.0,1,5,0,11,0.0,0.18918900000000002,7,4,2,1,1,0,4,0
L60439,0.160448,0,11,2,9,0.0,0.11926600000000001,13,12,1,0,0,0,72,0
L60462,0.0,0,1,0,0,0.0,0.11111099999999999,1,1,23,6,1,1,28,0
L60473,1.0,0,1,0,2,0.0,0.1,1,1,3,2,0,1,9,0
L60486,1.0,0,1,0,2,0.0,0.1,1,1,3,2,0,1,9,0
L60443,0.0,0,6,5,0,0.0,0.0,0,6,3,2,2,1,6,0
L60468,0.0,0,3,3,2,0.0,0.0,0,2,3,2,0,1,9,0
L60517,0.110831,2,12,1,27,0.0,0.125,15,7,3,0,0,0,11,0
L60582,0.814815,1,1,0,4,0.0,0.0588235,1,2,0,0,0,0,1,0
L60587,0.0,0,1,0,2,0.0,0.0,0,2,0,0,0,0,1,0
L60182,0.537133,1,8,0,10,0.0,0.0393701,5,4,0,0,0,0,26,0
L60190,0.0,0,3,1,1,0.0,0.0,0,2,7,2,1,1,23,0
L60591,0.016035,4,47,1,42,0.0,0.0474777,16,22,2,1,1,1,47,0
L60676,0.0,0,5,1,5,0.0,0.12903199999999998,4,2,2,0,0,0,5,0
L60644,0.0,2,6,2,3,0.0,0.08333330000000001,3,1,3,0,0,0,3,0
L60661,0.0,0,2,1,2,0.0,0.0,0,1,2,0,0,0,2,0
L59946,0.0,0,3,2,2,0.0,0.0,0,4,6,4,0,0,20,0
L59955,0.0,0,1,2,1,0.0,0.0,0,2,5,1,0,0,14,0
L59975,0.0,0,3,3,0,0.0,0.0,0,2,2,0,0,0,7,0
L59987,0.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L60831,0.0,5,37,4,12,0.25,0.13658499999999998,28,3,5,12,5,3,33,0
L60865,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L60872,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L60882,0.0,1,3,0,1,0.0,0.0,0,3,2,0,0,0,2,0
L62944,0.190476,2,5,0,6,0.0,0.047619,2,4,1,0,0,0,4,0
L62959,0.0,5,39,1,30,0.0,0.0368664,8,4,5,0,0,1,80,0
L62961,0.0,0,3,1,6,0.0,0.0,0,1,54,9,0,0,72,0
L63015,0.0,2,30,2,30,0.0,0.053719,13,11,5,0,0,3,18,0
L63021,0.0,0,1,0,0,0.0,0.0,0,2,0,1,1,0,1,0
L63082,0.0843373,1,8,1,6,0.5,0.19736800000000002,15,1,2,0,0,0,8,0
L63096,0.0,2,7,1,7,0.0,0.0192308,1,3,5,0,0,0,3,0
L63144,0.0,3,17,5,10,0.0,0.029702999999999997,3,4,2,1,1,1,19,0
L63157,0.0,0,1,1,4,0.0,0.0,0,1,1,0,0,0,2,0
L63152,0.0,0,1,1,4,0.0,0.0,0,1,1,0,0,0,2,0
L63162,0.0,0,1,1,6,0.0,0.0,0,1,1,0,0,0,2,0
L63147,0.0,0,1,1,5,0.0,0.0,0,1,1,0,0,0,2,0
L63181,0.0,2,4,4,3,0.0,0.035714300000000004,1,2,1,0,0,0,2,0
L60943,0.0,0,5,1,2,0.0,0.0,0,6,4,0,0,0,5,0
L60965,0.0,0,2,2,3,0.0,0.0,0,2,1,1,0,0,4,0
L60984,0.0,0,2,2,3,0.0,0.0,0,2,1,1,0,0,4,0
L60996,0.0,0,2,2,3,0.0,0.0,0,2,1,1,0,0,4,0
L56134,0.071618,3,50,8,33,0.0666667,0.033962300000000015,9,14,4,15,11,3,33,0
L61097,0.47644,2,17,3,0,0.0,0.027027,2,7,2,2,2,0,6,0
L60966,0.0,3,8,3,4,0.333333,0.08620689999999999,5,2,1,1,1,0,3,0
L61135,0.0,1,4,3,0,0.5,0.14285699999999998,4,1,5,1,0,1,7,0
L63209,0.0,1,3,0,5,0.0,0.0869565,2,2,0,0,0,0,1,0
L62976,0.0,6,36,3,21,0.0,0.0,0,23,2,2,2,0,57,0
L63223,0.0,3,17,2,7,0.0,0.020408199999999998,2,8,2,0,0,0,30,0
L62966,0.0,2,10,3,0,0.0,0.0,0,5,3,0,0,0,14,0
L63392,0.0,1,12,1,0,0.0,0.0,0,10,3,3,3,1,10,0
L61156,0.0,0,2,18,0,0.0,0.0,0,3,1,0,0,0,3,0
L61169,0.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L54260,0.0,0,2,13,2,0.0,0.0,0,2,7,7,0,0,23,0
L63429,0.0,0,3,0,5,0.0,0.0,0,4,8,5,0,2,27,0
L61191,0.0,1,10,8,1,0.0,0.0,0,5,4,0,0,0,5,0
L63440,0.0,2,10,0,2,0.2,0.051282100000000004,4,4,1,1,1,0,8,0
L63448,0.0,0,1,1,0,0.5,0.333333,4,1,0,1,1,0,1,0
L63469,0.0,2,8,0,23,0.333333,0.139241,11,2,1,0,0,0,12,0
L63492,0.0,0,1,1,1,0.0,0.0,0,2,0,0,0,0,1,0
L63497,0.0,0,2,1,2,0.0,0.0,0,3,1,0,0,0,2,0
L63502,0.0,0,1,1,2,0.0,0.0909091,1,2,0,0,0,0,1,0
L63485,0.0,0,1,4,0,0.0,0.0,0,1,2,0,0,0,1,0
L63536,0.0,2,8,1,11,0.25,0.15068499999999999,11,3,1,0,0,0,8,0
L63550,0.0,1,1,0,2,0.0,0.0,0,2,0,0,0,0,1,0
L61995,0.0,0,32,4,2,0.0,0.0,0,33,1,15,15,2,32,0
L51760,0.0,3,119,35,41,0.125,0.0995106,61,21,12,29,19,4,74,0
L61384,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L61391,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L63567,0.635812,1,9,0,17,0.25,0.0985916,14,3,2,0,0,0,6,0
L567,0.18581199999999998,3,103,96,92,0.0392157,0.060358900000000014,37,49,21,26,26,1,95,0
L61528,0.0,1,2,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L61746,1.0,0,1,0,1,0.0,0.0,0,1,1,0,0,0,5,0
L61539,0.0,1,2,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L61668,1.0,4,5,0,2,0.0,0.0263158,1,1,4,1,0,1,6,0
L61681,1.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L61686,1.0,0,1,0,2,0.0,0.0,0,2,0,0,0,0,1,0
L61699,1.0,0,1,0,1,0.0,0.0,0,1,1,0,0,0,5,0
L61717,1.0,4,5,0,2,0.0,0.0263158,1,1,4,1,0,1,6,0
L61728,1.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L61733,1.0,0,1,0,2,0.0,0.0,0,2,0,0,0,0,1,0
L63585,0.138983,1,15,1,24,0.0,0.125,25,10,1,5,5,0,22,0
L63629,0.0,0,1,0,4,0.0,0.0,0,2,0,0,0,0,1,0
L63596,0.0,0,3,1,1,0.0,0.0,0,4,1,0,0,0,3,0
L63610,0.0,0,3,1,1,0.0,0.0,0,4,1,0,0,0,3,0
L61507,0.26787,3,78,5,59,0.0,0.0132159,6,33,3,12,12,1,38,0
L63669,0.0,1,6,0,6,0.0,0.107143,6,4,3,0,0,0,4,0
L57749,0.0,3,30,11,7,0.125,0.0344828,4,7,1,10,10,2,22,0
L62116,0.0,1,10,1,0,0.0,0.0,0,6,4,0,0,0,8,0
L62162,0.0,0,3,0,0,0.0,0.0,0,4,2,2,2,0,3,0
L54256,0.0,0,2,15,2,0.0,0.0,0,2,7,7,0,0,23,0
L63683,0.0,2,6,0,16,0.0,0.347826,24,2,2,0,0,0,1,0
L25297,0.0,0,1,14,0,0.0,0.0,0,2,0,0,0,0,1,0
L62180,0.0,0,5,2,2,0.0,0.0,0,6,21,26,0,1,72,0
L56106,0.0,0,15,30,7,0.0,0.129412,11,7,8,15,5,3,36,0
L63690,0.0,1,4,0,2,0.0,0.0,0,4,1,0,0,0,3,0
L61290,0.0,7,18,2,17,0.0,0.14876,18,2,9,1,0,1,9,0
L63697,0.0,0,2,0,8,0.5,0.39534899999999995,17,1,0,0,0,0,11,0
L63712,0.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L63703,0.0,1,12,1,0,0.0,0.0,0,6,3,1,1,0,8,0
L61518,0.0,1,10,2,19,0.0,0.07894739999999999,6,3,2,3,3,0,5,0
L63738,0.0,0,1,0,9,0.0,0.125,3,2,0,0,0,0,1,0
L61514,0.311419,3,50,8,38,0.0,0.0070922,2,20,3,10,10,1,25,0
L62391,0.0,0,1,1,1,0.0,0.0,0,2,2,0,0,0,8,0
L54264,0.0,0,2,13,2,0.0,0.0,0,2,7,7,0,0,23,0
L54906,0.0,0,3,3,0,0.0,0.0526316,1,4,0,0,0,0,3,0
L63746,0.06690139999999999,2,11,2,4,0.0,0.0327869,2,2,0,0,0,0,10,0
L63758,0.0,1,2,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L63764,0.0,1,2,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L63775,0.0,0,2,1,0,0.0,0.0,0,3,2,0,0,0,2,0
L63789,0.0,1,5,0,20,0.0,0.03508769999999998,2,4,2,0,0,0,4,0
L63825,0.0,2,2,0,10,0.0,0.0909091,3,2,1,0,0,0,1,0
L63830,0.506787,1,12,2,21,0.2,0.15044200000000002,17,4,2,0,0,0,30,0
L63835,0.0,0,1,0,0,0.0,0.0,0,1,4,2,0,0,22,0
L63861,0.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L63864,0.0,2,14,2,14,0.5,0.0638298,6,1,2,0,0,0,30,0
L63869,0.0,0,1,0,0,0.0,0.0,0,1,4,2,0,0,22,0
L63899,0.0,1,2,0,5,0.0,0.0,0,2,0,0,0,0,1,0
L63913,0.0,3,8,0,26,0.5,0.0824742,8,1,1,0,0,0,4,0
L63935,0.0,0,25,0,12,0.761905,0.0874317,16,5,11,21,21,0,25,0
L64011,0.0,2,11,0,14,0.0,0.0,0,4,1,0,0,1,5,0
L64027,0.23736300000000002,2,5,1,13,0.5,0.0642202,7,1,7,5,0,2,28,0
L64039,0.402985,1,2,0,8,0.0,0.0263158,1,2,0,0,0,0,1,0
L64046,0.331984,1,11,6,12,0.818182,0.386364,68,2,2,0,0,0,51,0
L64075,1.0,0,2,0,3,0.0,0.0,0,1,3,4,2,0,6,0
L64086,1.0,0,2,0,3,0.0,0.0,0,1,3,4,2,0,6,0
L64097,1.0,1,2,0,4,0.0,0.0,0,1,3,4,2,0,6,0
L64106,1.0,1,2,0,4,0.0,0.0,0,1,3,4,2,0,6,0
L64122,0.0,0,1,0,3,0.0,0.0,0,1,4,2,1,0,4,0
L64134,0.0,0,1,0,3,0.0,0.0,0,1,4,2,1,0,4,0
L64066,0.0,5,8,1,7,0.0,0.0,0,3,3,0,0,0,2,0
L64059,0.0,3,6,5,5,0.0,0.0,0,3,3,2,2,0,4,0
L64113,0.0,4,7,3,6,0.0,0.0,0,3,4,1,1,0,3,0
L64175,0.0,2,11,0,13,0.0,0.0,0,3,0,0,0,0,4,0
L64204,0.0,1,11,0,8,0.166667,0.0666667,5,5,11,5,0,2,34,0
L64238,0.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L64241,0.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L64250,0.0,4,44,0,17,0.0,0.014869899999999997,4,11,7,8,3,2,50,0
L64296,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,7,0
L64306,0.0,2,3,0,0,0.0,0.0,0,1,3,1,0,1,6,0
L64321,0.0217918,3,21,0,34,0.125,0.134259,29,7,7,5,0,2,33,0
L64351,0.127745,1,23,0,19,0.0,0.0653266,13,9,2,0,0,0,9,0
L64369,0.129223,3,50,0,42,0.0,0.0140351,8,19,17,6,1,2,44,0
L64417,0.415633,2,52,0,29,0.0,0.08608060000000001,47,16,8,5,0,2,39,0
L64438,0.472765,5,33,0,19,0.0,0.03207,11,13,7,5,0,2,38,0
L64473,0.0,1,2,0,5,0.0,0.0,0,2,0,0,0,0,1,0
L64479,0.0,1,4,0,6,0.333333,0.20754699999999998,11,2,0,0,0,0,2,0
L64487,0.0,1,27,0,12,0.0,0.010101,2,18,7,5,0,3,42,0
L64522,0.259434,2,12,5,15,0.125,0.0537634,5,7,3,0,0,0,26,0
L64538,1.0,0,1,0,2,0.0,0.0,0,1,1,0,0,0,3,0
L64551,0.0,0,1,0,1,0.0,0.0,0,1,0,0,0,0,2,0
L64559,1.0,0,1,0,2,0.0,0.0,0,1,1,0,0,0,3,0
L64566,0.0,0,1,0,1,0.0,0.0,0,1,1,0,0,0,3,0
L64531,0.0,1,3,4,3,0.0,0.0,0,1,1,0,0,0,3,0
L64546,0.55,0,2,3,0,0.0,0.0,0,2,0,0,0,0,3,0
L64591,0.785714,1,1,0,4,0.0,0.0,0,2,0,0,0,0,1,0
L64604,0.616955,1,61,0,11,0.0,0.0128,8,39,8,5,0,2,67,0
L64675,0.105624,3,20,8,12,0.0,0.0892857,15,5,1,0,0,0,25,0
L64685,0.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L64742,0.0,1,1,0,1,0.0,0.0,0,2,0,0,0,0,2,0
L64746,0.0,1,2,0,2,0.0,0.0,0,2,0,0,0,0,1,0
L64758,0.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L64691,0.0,0,1,0,2,0.0,0.0909091,1,2,0,0,0,0,1,0
L64699,0.0,0,1,0,2,0.0,0.0909091,1,2,0,0,0,0,1,0
L64709,0.0,0,1,0,2,0.0,0.181818,2,2,0,0,0,0,1,0
L64715,0.0,1,1,0,1,0.0,0.0,0,2,0,0,0,0,2,0
L64721,0.0,0,1,0,2,0.0,0.230769,3,2,0,0,0,0,1,0
L64726,0.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L64730,0.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L64734,0.0,0,1,0,2,0.0,0.0,0,2,0,0,0,0,1,0
L64738,0.0,0,1,0,1,0.0,0.0,0,2,0,0,0,0,1,0
L64767,0.196242,1,11,0,28,0.0,0.064,8,3,2,0,0,0,4,0
L64939,0.0,1,10,0,9,0.14285699999999998,0.059259300000000015,8,6,0,0,0,0,8,0
L64785,0.45113000000000003,3,72,0,35,0.0,0.026381900000000003,21,27,10,7,2,3,56,0
L64831,0.0,0,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
L64842,0.0,1,10,2,26,0.14285699999999998,0.116505,12,6,5,0,0,0,33,0
L64847,0.0,0,1,0,0,0.0,0.0,0,1,4,2,0,0,24,0
L64863,0.0,0,1,0,4,0.0,0.0,0,2,0,0,0,0,1,0
L64867,0.0,0,1,0,5,0.0,0.07692310000000001,1,2,0,0,0,0,1,0
L64908,0.0,1,20,0,24,0.0,0.0869565,16,7,3,0,0,0,11,0
L64954,0.0,1,16,0,20,0.0,0.011363600000000001,2,9,5,0,0,0,30,0
L65010,0.520231,0,5,1,6,0.0,0.0,0,6,1,0,0,0,13,0
L65020,1.0,0,4,0,0,0.0,0.043478300000000004,1,5,0,1,1,0,4,0
L65032,1.0,0,4,0,1,0.0,0.043478300000000004,1,5,0,1,1,0,4,0
L65039,0.0,0,1,0,10,0.0,0.07692310000000001,2,2,0,0,0,0,4,0
L65042,0.0,2,5,1,0,0.0,0.0,0,2,4,0,0,0,3,0
L53234,0.0,1,8,25,5,0.2,0.108696,5,4,2,0,0,0,10,0
L65061,0.0,1,2,0,3,0.0,0.14285699999999998,3,2,0,0,0,0,1,0
L46746,0.0,1,7,36,0,0.0,0.0,0,7,2,0,0,0,6,0
L61174,0.0,1,25,10,4,0.166667,0.0458015,6,10,7,7,7,0,22,0
L54823,0.0,0,1,6,0,0.0,0.0,0,2,0,0,0,0,1,0
L62523,0.0,0,19,1,2,0.0,0.010204099999999999,1,11,8,0,0,0,19,0
L62592,0.0,2,5,3,4,0.0,0.108108,4,4,4,0,0,0,3,0
L52882,0.0,3,12,11,6,0.0,0.020202,2,3,2,0,0,0,6,0
L56069,0.21386,5,116,8,55,0.0,0.00779727,4,34,11,16,16,2,85,0
L61076,0.0,1,12,9,1,0.0,0.0,0,6,4,3,3,1,7,0
L62731,0.0,0,2,1,1,0.0,0.0,0,2,4,3,0,1,9,0
L56066,0.0,1,16,5,6,0.0,0.0,0,6,8,7,4,1,13,0
L62723,0.0,0,2,2,1,0.0,0.0,0,2,4,3,0,1,9,0
L61080,0.5546220000000001,1,10,5,5,0.0,0.0,0,4,5,0,0,0,4,0
L62813,0.0,0,2,1,1,0.0,0.0,0,3,0,0,0,0,2,0
L65071,0.0,2,18,3,4,0.0909091,0.135417,13,10,2,3,3,1,39,0
L65103,0.0,0,8,1,6,0.125,0.12,6,7,1,3,3,0,8,0
L65151,0.0,0,15,2,6,0.0666667,0.0930233,8,14,1,3,3,0,15,0
L65192,0.0918614,2,57,4,22,0.0526316,0.037142900000000006,13,18,9,9,9,3,31,0
L65274,0.0,1,2,1,9,0.0,0.0,0,2,3,0,0,0,2,0
L65207,0.2,1,8,2,7,0.14285699999999998,0.09677419999999999,6,6,6,3,1,2,18,0
L65383,0.0,0,0,1,0,0.0,0.0,0,1,2,0,0,0,0,0
L65211,0.131455,1,9,2,7,0.0,0.0,0,8,6,3,2,1,36,0
L65418,0.0,0,0,1,0,0.0,0.0,0,1,2,0,0,0,0,0
L65348,0.0,0,4,1,4,0.0,0.0,0,5,2,3,0,0,19,0
L65476,0.0,0,4,3,2,0.0,0.0,0,4,2,0,0,0,4,0
L65499,0.0,1,7,2,5,0.0,0.0,0,4,3,0,0,0,5,0
L65524,0.15068499999999999,1,14,3,3,0.0,0.012345700000000001,1,9,4,2,2,0,9,0
L65491,0.0,1,4,1,5,0.0,0.0344828,1,3,3,0,0,0,7,0
L49519,0.320513,1,16,4,3,0.0,0.0116279,1,10,3,3,3,0,10,0
L65602,0.153409,3,31,3,25,0.0,0.00966184,2,12,2,6,6,0,23,0
L65636,0.0,1,2,0,6,0.0,0.0,0,2,0,0,0,0,1,0
L65676,0.0,1,3,0,7,0.0,0.0,0,2,0,0,0,0,1,0
L65609,0.13513499999999998,2,29,1,25,0.0,0.0,0,8,1,1,1,0,7,0
L88211,0.147143,1,21,2,15,0.0,0.0,0,1,8,0,0,0,10,0
